Protein id	Contig id	Start	Stop	Strand	Element symbol	Element name	Scope	Type	Subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference	% Identity to reference	Alignment length	Closest reference accession	Closest reference name	HMM accession	HMM description	BV_BRC_genome_id
	accn|470.8063.con.0050	170	946	+	aph(3')-VIa	aminoglycoside O-phosphotransferase APH(3')-VIa	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	EXACTX	259	259	100.0	100.0	259	WP_000422636.1	aminoglycoside O-phosphotransferase APH(3')-VIa			470.8063
	accn|470.8064.con.0028	26551	27372	+	blaOXA-69	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-69	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	274	274	100.0	100.0	274	WP_001021779.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-69			470.8064
	accn|470.8064.con.0045	5477	6007	+	ant(2'')-Ia	aminoglycoside nucleotidyltransferase ANT(2'')-Ia	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN/KANAMYCIN/TOBRAMYCIN	BLASTX	177	177	100.0	98.31	177	WP_000381803.1	aminoglycoside nucleotidyltransferase ANT(2'')-Ia			470.8064
	accn|470.8065.con.0019	34736	35671	+	blaADC	ADC family extended-spectrum class C beta-lactamase	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	PARTIAL_CONTIG_ENDX	312	383	81.46	100.0	312	WP_001211205.1	extended-spectrum class C beta-lactamase ADC-11			470.8065
	accn|470.8065.con.0033	1851	2312	+	aac(3)-Ia	aminoglycoside N-acetyltransferase AAC(3)-Ia	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTX	154	154	100.0	100.0	154	WP_002089484.1	aminoglycoside N-acetyltransferase AAC(3)-Ia			470.8065
	accn|470.8065.con.0033	3359	4147	+	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	263	263	100.0	100.0	263	WP_001206316.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1			470.8065
	accn|470.8065.con.0033	4314	4658	+	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1	core	STRESS	BIOCIDE	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	ALLELEX	115	115	100.0	100.0	115	WP_000679427.1	quaternary ammonium compound efflux SMR transporter QacE delta 1			470.8065
	accn|470.8066.con.0048	1	438	+	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	PARTIAL_CONTIG_ENDX	146	263	55.51	100.0	146	WP_001206316.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1			470.8066
	accn|470.8066.con.0048	605	949	+	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1	core	STRESS	BIOCIDE	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	ALLELEX	115	115	100.0	100.0	115	WP_000679427.1	quaternary ammonium compound efflux SMR transporter QacE delta 1			470.8066
	accn|470.8066.con.0048	946	1782	+	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTX	279	279	100.0	100.0	279	WP_000259031.1	sulfonamide-resistant dihydropteroate synthase Sul1			470.8066
	accn|470.8067.con.0001	479847	480668	-	blaOXA-855	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-855	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	274	274	100.0	100.0	274	WP_032061328.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-855			470.8067
	accn|470.8067.con.0018	10037	10849	-	sul2	sulfonamide-resistant dihydropteroate synthase Sul2	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTX	271	271	100.0	100.0	271	WP_001043260.1	sulfonamide-resistant dihydropteroate synthase Sul2			470.8067
	accn|470.8067.con.0018	13262	13732	+	dfrA1	trimethoprim-resistant dihydrofolate reductase DfrA1	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTX	157	157	100.0	100.0	157	WP_000777554.1	trimethoprim-resistant dihydrofolate reductase DfrA1			470.8067
	accn|470.8067.con.0018	13830	14351	+	sat2	streptothricin N-acetyltransferase Sat2	core	AMR	AMR	STREPTOTHRICIN	STREPTOTHRICIN	EXACTX	174	174	100.0	100.0	174	WP_000704156.1	streptothricin N-acetyltransferase Sat2			470.8067
	accn|470.8067.con.0018	14412	15197	+	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	262	262	100.0	100.0	262	WP_001206315.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1			470.8067
	accn|470.8067.con.0019	198	728	+	ant(2'')-Ia	aminoglycoside nucleotidyltransferase ANT(2'')-Ia	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN/KANAMYCIN/TOBRAMYCIN	EXACTX	177	177	100.0	100.0	177	WP_000381802.1	aminoglycoside nucleotidyltransferase ANT(2'')-Ia			470.8067
	accn|470.8067.con.0019	782	1594	+	aph(3')-Ia	aminoglycoside O-phosphotransferase APH(3')-Ia	core	AMR	AMR	AMINOGLYCOSIDE	KANAMYCIN	EXACTX	271	271	100.0	100.0	271	WP_000018326.1	aminoglycoside O-phosphotransferase APH(3')-Ia			470.8067
	accn|470.8067.con.0020	3667	4443	-	aph(3')-VIa	aminoglycoside O-phosphotransferase APH(3')-VIa	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	BLASTX	259	259	100.0	99.23	259	WP_000422636.1	aminoglycoside O-phosphotransferase APH(3')-VIa			470.8067
	accn|470.8069.con.0013	43778	44977	-	tet(B)	tetracycline efflux MFS transporter Tet(B)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	400	401	99.75	100.0	400	WP_001089072.1	tetracycline efflux MFS transporter Tet(B)			470.8069
	accn|470.8069.con.0013	48353	49186	-	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	278	278	100.0	100.0	278	WP_000480968.1	aminoglycoside O-phosphotransferase APH(6)-Id			470.8069
	accn|470.8069.con.0013	49189	49989	-	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	267	267	100.0	100.0	267	WP_001082319.1	aminoglycoside O-phosphotransferase APH(3'')-Ib			470.8069
	accn|470.8069.con.0058	452	1264	-	aph(3')-Ia	aminoglycoside O-phosphotransferase APH(3')-Ia	core	AMR	AMR	AMINOGLYCOSIDE	KANAMYCIN	EXACTX	271	271	100.0	100.0	271	WP_000018326.1	aminoglycoside O-phosphotransferase APH(3')-Ia			470.8069
	accn|470.8071.con.0064	148	960	+	sul2	sulfonamide-resistant dihydropteroate synthase Sul2	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTX	271	271	100.0	100.0	271	WP_001043260.1	sulfonamide-resistant dihydropteroate synthase Sul2			470.8071
	accn|470.8075.con.0026	87	1235	+	blaADC-140	extended-spectrum class C beta-lactamase ADC-140	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEX	383	383	100.0	100.0	383	WP_001211209.1	extended-spectrum class C beta-lactamase ADC-140			470.8075
	accn|470.8075.con.0063	984	1445	-	aac(3)-Ia	aminoglycoside N-acetyltransferase AAC(3)-Ia	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTX	154	154	100.0	100.0	154	WP_002089484.1	aminoglycoside N-acetyltransferase AAC(3)-Ia			470.8075
	accn|470.8076.con.0017	54827	55612	+	ant(3'')-IIa	aminoglycoside nucleotidyltransferase ANT(3'')-IIa	core	AMR	AMR	AMINOGLYCOSIDE	SPECTINOMYCIN/STREPTOMYCIN	EXACTX	262	262	100.0	100.0	262	WP_001279068.1	aminoglycoside nucleotidyltransferase ANT(3'')-IIa			470.8076
	accn|470.8076.con.0049	7986	8786	+	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	267	267	100.0	100.0	267	WP_001082319.1	aminoglycoside O-phosphotransferase APH(3'')-Ib			470.8076
	accn|470.8076.con.0049	8789	9622	+	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	278	278	100.0	100.0	278	WP_000480968.1	aminoglycoside O-phosphotransferase APH(6)-Id			470.8076
	accn|470.8077.con.0048	96	908	+	sul2	sulfonamide-resistant dihydropteroate synthase Sul2	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTX	271	271	100.0	100.0	271	WP_001043260.1	sulfonamide-resistant dihydropteroate synthase Sul2			470.8077
	accn|470.8079.con.0005	143543	144364	-	blaOXA-66	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-66	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	274	274	100.0	100.0	274	WP_001021792.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-66			470.8079
	accn|470.8079.con.0006	145769	146554	+	ant(3'')-IIa	aminoglycoside nucleotidyltransferase ANT(3'')-IIa	core	AMR	AMR	AMINOGLYCOSIDE	SPECTINOMYCIN/STREPTOMYCIN	EXACTX	262	262	100.0	100.0	262	WP_001279073.1	aminoglycoside nucleotidyltransferase ANT(3'')-IIa			470.8079
	accn|470.8079.con.0019	217	1416	-	tet(B)	tetracycline efflux MFS transporter Tet(B)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	400	401	99.75	100.0	400	WP_001089072.1	tetracycline efflux MFS transporter Tet(B)			470.8079
	accn|470.8079.con.0019	4792	5625	-	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	278	278	100.0	100.0	278	WP_000480968.1	aminoglycoside O-phosphotransferase APH(6)-Id			470.8079
	accn|470.8079.con.0019	5628	6428	-	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	267	267	100.0	100.0	267	WP_001082319.1	aminoglycoside O-phosphotransferase APH(3'')-Ib			470.8079
	accn|470.8081.con.0055	1537	2394	+	blaTEM-1	broad-spectrum class A beta-lactamase TEM-1	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEX	286	286	100.0	100.0	286	WP_000027057.1	broad-spectrum class A beta-lactamase TEM-1			470.8081
	accn|470.8082.con.0050	35	853	+	blaOXA-23	OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-23	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	273	273	100.0	100.0	273	WP_001046004.1	OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-23			470.8082
	accn|470.8083.con.0011	56710	57546	-	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTX	279	279	100.0	100.0	279	WP_000259031.1	sulfonamide-resistant dihydropteroate synthase Sul1			470.8083
	accn|470.8083.con.0011	57543	57887	-	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1	core	STRESS	BIOCIDE	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	ALLELEX	115	115	100.0	100.0	115	WP_000679427.1	quaternary ammonium compound efflux SMR transporter QacE delta 1			470.8083
	accn|470.8083.con.0011	58047	58577	-	ant(2'')-Ia	aminoglycoside nucleotidyltransferase ANT(2'')-Ia	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN/KANAMYCIN/TOBRAMYCIN	EXACTX	177	177	100.0	100.0	177	WP_000381803.1	aminoglycoside nucleotidyltransferase ANT(2'')-Ia			470.8083
	accn|470.8083.con.0011	66008	67204	+	tet(A)	tetracycline efflux MFS transporter Tet(A)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	399	399	100.0	99.75	399	WP_063855982.1	tetracycline efflux MFS transporter Tet(A)			470.8083
	accn|470.8083.con.0011	88137	88922	+	ant(3'')-IIa	aminoglycoside nucleotidyltransferase ANT(3'')-IIa	core	AMR	AMR	AMINOGLYCOSIDE	SPECTINOMYCIN/STREPTOMYCIN	BLASTX	262	262	100.0	98.47	262	WP_001112624.1	aminoglycoside nucleotidyltransferase ANT(3'')-IIa			470.8083
	accn|470.8083.con.0027	7102	7923	-	blaOXA-312	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-312	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	274	274	100.0	100.0	274	WP_001021787.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-312			470.8083
	accn|470.8084.con.0001	317606	318754	-	blaADC-79	extended-spectrum class C beta-lactamase ADC-79	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEX	383	383	100.0	100.0	383	WP_001159760.1	extended-spectrum class C beta-lactamase ADC-79			470.8084
	accn|470.8084.con.0009	108101	108937	-	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTX	279	279	100.0	100.0	279	WP_000259031.1	sulfonamide-resistant dihydropteroate synthase Sul1			470.8084
	accn|470.8084.con.0009	108934	109278	-	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1	core	STRESS	BIOCIDE	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	ALLELEX	115	115	100.0	100.0	115	WP_000679427.1	quaternary ammonium compound efflux SMR transporter QacE delta 1			470.8084
	accn|470.8084.con.0009	109438	109968	-	ant(2'')-Ia	aminoglycoside nucleotidyltransferase ANT(2'')-Ia	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN/KANAMYCIN/TOBRAMYCIN	EXACTX	177	177	100.0	100.0	177	WP_000381803.1	aminoglycoside nucleotidyltransferase ANT(2'')-Ia			470.8084
	accn|470.8084.con.0009	117399	118595	+	tet(A)	tetracycline efflux MFS transporter Tet(A)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	399	399	100.0	99.75	399	WP_063855982.1	tetracycline efflux MFS transporter Tet(A)			470.8084
	accn|470.8084.con.0009	139528	140313	+	ant(3'')-IIa	aminoglycoside nucleotidyltransferase ANT(3'')-IIa	core	AMR	AMR	AMINOGLYCOSIDE	SPECTINOMYCIN/STREPTOMYCIN	BLASTX	262	262	100.0	98.47	262	WP_001112624.1	aminoglycoside nucleotidyltransferase ANT(3'')-IIa			470.8084
	accn|470.8084.con.0016	7102	7923	-	blaOXA-71	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-71	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	274	274	100.0	100.0	274	WP_001021785.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-71			470.8084
	accn|470.8085.con.0016	128	1327	-	tet(B)	tetracycline efflux MFS transporter Tet(B)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	400	401	99.75	100.0	400	WP_001089072.1	tetracycline efflux MFS transporter Tet(B)			470.8085
	accn|470.8085.con.0016	4703	5536	-	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	278	278	100.0	100.0	278	WP_000480968.1	aminoglycoside O-phosphotransferase APH(6)-Id			470.8085
	accn|470.8085.con.0016	5539	6339	-	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	267	267	100.0	100.0	267	WP_001082319.1	aminoglycoside O-phosphotransferase APH(3'')-Ib			470.8085
	accn|470.8085.con.0030	6466	7302	-	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTX	279	279	100.0	100.0	279	WP_000259031.1	sulfonamide-resistant dihydropteroate synthase Sul1			470.8085
	accn|470.8085.con.0030	7299	7643	-	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1	core	STRESS	BIOCIDE	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	ALLELEX	115	115	100.0	100.0	115	WP_000679427.1	quaternary ammonium compound efflux SMR transporter QacE delta 1			470.8085
	accn|470.8085.con.0030	7810	8598	-	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	263	263	100.0	100.0	263	WP_001206316.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1			470.8085
	accn|470.8085.con.0030	10183	10644	-	aac(3)-Ia	aminoglycoside N-acetyltransferase AAC(3)-Ia	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTX	154	154	100.0	100.0	154	WP_002089484.1	aminoglycoside N-acetyltransferase AAC(3)-Ia			470.8085
	accn|470.8086.con.0010	108036	108872	-	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTX	279	279	100.0	100.0	279	WP_000259031.1	sulfonamide-resistant dihydropteroate synthase Sul1			470.8086
	accn|470.8086.con.0010	108869	109213	-	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1	core	STRESS	BIOCIDE	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	ALLELEX	115	115	100.0	100.0	115	WP_000679427.1	quaternary ammonium compound efflux SMR transporter QacE delta 1			470.8086
	accn|470.8086.con.0010	109373	109903	-	ant(2'')-Ia	aminoglycoside nucleotidyltransferase ANT(2'')-Ia	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN/KANAMYCIN/TOBRAMYCIN	EXACTX	177	177	100.0	100.0	177	WP_000381803.1	aminoglycoside nucleotidyltransferase ANT(2'')-Ia			470.8086
	accn|470.8086.con.0010	117334	118530	+	tet(A)	tetracycline efflux MFS transporter Tet(A)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	399	399	100.0	99.75	399	WP_063855982.1	tetracycline efflux MFS transporter Tet(A)			470.8086
	accn|470.8086.con.0010	139463	140248	+	ant(3'')-IIa	aminoglycoside nucleotidyltransferase ANT(3'')-IIa	core	AMR	AMR	AMINOGLYCOSIDE	SPECTINOMYCIN/STREPTOMYCIN	BLASTX	262	262	100.0	98.47	262	WP_001112624.1	aminoglycoside nucleotidyltransferase ANT(3'')-IIa			470.8086
	accn|470.8086.con.0044	154	930	-	aph(3')-VIa	aminoglycoside O-phosphotransferase APH(3')-VIa	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	EXACTX	259	259	100.0	100.0	259	WP_000422636.1	aminoglycoside O-phosphotransferase APH(3')-VIa			470.8086
	accn|470.8087.con.0002	242959	243780	-	blaOXA-69	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-69	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	274	274	100.0	100.0	274	WP_001021779.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-69			470.8087
	accn|470.8087.con.0010	368	898	+	ant(2'')-Ia	aminoglycoside nucleotidyltransferase ANT(2'')-Ia	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN/KANAMYCIN/TOBRAMYCIN	EXACTX	177	177	100.0	100.0	177	WP_000381802.1	aminoglycoside nucleotidyltransferase ANT(2'')-Ia			470.8087
	accn|470.8087.con.0010	1156	2412	+	cmlA1	chloramphenicol efflux MFS transporter CmlA1	core	AMR	AMR	PHENICOL	CHLORAMPHENICOL	BLASTX	419	419	100.0	99.52	419	WP_001256776.1	chloramphenicol efflux MFS transporter CmlA1			470.8087
	accn|470.8087.con.0010	2508	3296	+	aadA2	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	263	263	100.0	100.0	263	WP_001261740.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2			470.8087
	accn|470.8087.con.0010	3329	4129	+	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	BLASTX	267	267	100.0	98.5	267	WP_001082319.1	aminoglycoside O-phosphotransferase APH(3'')-Ib			470.8087
	accn|470.8087.con.0010	4132	4965	+	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	BLASTX	278	278	100.0	99.64	278	WP_000480968.1	aminoglycoside O-phosphotransferase APH(6)-Id			470.8087
	accn|470.8087.con.0010	6187	7047	+	blaGES-11	extended-spectrum class A beta-lactamase GES-11	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEX	287	287	100.0	100.0	287	WP_001211000.1	extended-spectrum class A beta-lactamase GES-11			470.8087
	accn|470.8087.con.0010	7188	7739	+	aac(6')-Ib3	aminoglycoside N-acetyltransferase AAC(6')-Ib3	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	ALLELEX	184	184	100.0	100.0	184	WP_032488579.1	aminoglycoside N-acetyltransferase AAC(6')-Ib3			470.8087
	accn|470.8087.con.0010	7824	8294	+	dfrA7	trimethoprim-resistant dihydrofolate reductase DfrA7	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTX	157	157	100.0	100.0	157	WP_000703418.1	trimethoprim-resistant dihydrofolate reductase DfrA7			470.8087
	accn|470.8087.con.0010	8527	8871	+	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1	core	STRESS	BIOCIDE	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	ALLELEX	115	115	100.0	100.0	115	WP_000679427.1	quaternary ammonium compound efflux SMR transporter QacE delta 1			470.8087
	accn|470.8087.con.0010	8868	9704	+	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTX	279	279	100.0	100.0	279	WP_000259031.1	sulfonamide-resistant dihydropteroate synthase Sul1			470.8087
	accn|470.8087.con.0011	34928	35713	-	ant(3'')-IIa	aminoglycoside nucleotidyltransferase ANT(3'')-IIa	core	AMR	AMR	AMINOGLYCOSIDE	SPECTINOMYCIN/STREPTOMYCIN	EXACTX	262	262	100.0	100.0	262	WP_001279062.1	aminoglycoside nucleotidyltransferase ANT(3'')-IIa			470.8087
	accn|470.8088.con.0032	7052	7873	-	blaOXA-312	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-312	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	274	274	100.0	100.0	274	WP_001021787.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-312			470.8088
	accn|470.8089.con.0014	56660	57496	-	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTX	279	279	100.0	100.0	279	WP_000259031.1	sulfonamide-resistant dihydropteroate synthase Sul1			470.8089
	accn|470.8089.con.0014	57493	57837	-	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1	core	STRESS	BIOCIDE	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	ALLELEX	115	115	100.0	100.0	115	WP_000679427.1	quaternary ammonium compound efflux SMR transporter QacE delta 1			470.8089
	accn|470.8089.con.0014	57997	58527	-	ant(2'')-Ia	aminoglycoside nucleotidyltransferase ANT(2'')-Ia	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN/KANAMYCIN/TOBRAMYCIN	EXACTX	177	177	100.0	100.0	177	WP_000381803.1	aminoglycoside nucleotidyltransferase ANT(2'')-Ia			470.8089
	accn|470.8089.con.0014	65958	67154	+	tet(A)	tetracycline efflux MFS transporter Tet(A)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	399	399	100.0	99.75	399	WP_063855982.1	tetracycline efflux MFS transporter Tet(A)			470.8089
	accn|470.8089.con.0014	87966	88751	+	ant(3'')-IIa	aminoglycoside nucleotidyltransferase ANT(3'')-IIa	core	AMR	AMR	AMINOGLYCOSIDE	SPECTINOMYCIN/STREPTOMYCIN	BLASTX	262	262	100.0	98.47	262	WP_001112624.1	aminoglycoside nucleotidyltransferase ANT(3'')-IIa			470.8089
	accn|470.8091.con.0003	87	1235	+	blaADC-79	extended-spectrum class C beta-lactamase ADC-79	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEX	383	383	100.0	100.0	383	WP_001159760.1	extended-spectrum class C beta-lactamase ADC-79			470.8091
	accn|470.8091.con.0055	104	880	-	aph(3')-VIa	aminoglycoside O-phosphotransferase APH(3')-VIa	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	EXACTX	259	259	100.0	100.0	259	WP_000422636.1	aminoglycoside O-phosphotransferase APH(3')-VIa			470.8091
	accn|470.8092.con.0011	56710	57546	-	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTX	279	279	100.0	100.0	279	WP_000259031.1	sulfonamide-resistant dihydropteroate synthase Sul1			470.8092
	accn|470.8092.con.0011	57543	57887	-	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1	core	STRESS	BIOCIDE	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	ALLELEX	115	115	100.0	100.0	115	WP_000679427.1	quaternary ammonium compound efflux SMR transporter QacE delta 1			470.8092
	accn|470.8092.con.0011	58047	58577	-	ant(2'')-Ia	aminoglycoside nucleotidyltransferase ANT(2'')-Ia	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN/KANAMYCIN/TOBRAMYCIN	EXACTX	177	177	100.0	100.0	177	WP_000381803.1	aminoglycoside nucleotidyltransferase ANT(2'')-Ia			470.8092
	accn|470.8092.con.0011	66008	67204	+	tet(A)	tetracycline efflux MFS transporter Tet(A)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	399	399	100.0	99.75	399	WP_063855982.1	tetracycline efflux MFS transporter Tet(A)			470.8092
	accn|470.8092.con.0011	88137	88922	+	ant(3'')-IIa	aminoglycoside nucleotidyltransferase ANT(3'')-IIa	core	AMR	AMR	AMINOGLYCOSIDE	SPECTINOMYCIN/STREPTOMYCIN	BLASTX	262	262	100.0	98.47	262	WP_001112624.1	aminoglycoside nucleotidyltransferase ANT(3'')-IIa			470.8092
	accn|470.8092.con.0027	133	954	+	blaOXA-312	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-312	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	274	274	100.0	100.0	274	WP_001021787.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-312			470.8092
	accn|470.8093.con.0003	389684	390832	-	blaADC-25	extended-spectrum class C beta-lactamase ADC-25	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEX	383	383	100.0	100.0	383	WP_001211217.1	extended-spectrum class C beta-lactamase ADC-25			470.8093
